transaction_id,customer_id,date,account_type,merchant,category,amount
TXN01516,CUST0241,2026-06-23,checking,Shell Gas,gas,-73.42
TXN01519,CUST0241,2026-06-23,checking,Chipotle,dining,-26.04
TXN01528,CUST0242,2026-05-24,savings,Starbucks,dining,-226.86
TXN01527,CUST0242,2026-06-01,checking,Delta Airlines,travel,-83.82
TXN01526,CUST0242,2026-06-04,checking,Direct Deposit - Payroll,income,1512.02
TXN01523,CUST0242,2026-06-06,savings,Netflix,entertainment,-122.37
TXN01524,CUST0242,2026-06-06,checking,Duke Energy,utilities,-223.46
TXN01531,CUST0242,2026-06-13,checking,Chipotle,dining,-200.35
TXN01529,CUST0242,2026-06-19,checking,Target,shopping,-156.82
TXN01525,CUST0242,2026-06-25,checking,CVS Pharmacy,health,-160.59
TXN01530,CUST0242,2026-06-29,checking,Direct Deposit - Payroll,income,2200.56
TXN01536,CUST0243,2026-05-18,checking,Netflix,entertainment,-145.82
TXN01538,CUST0243,2026-05-24,checking,Netflix,entertainment,-131.64
TXN01541,CUST0243,2026-05-27,savings,Netflix,entertainment,-149.38
TXN01532,CUST0243,2026-06-03,savings,Walmart,shopping,-219.0
TXN01539,CUST0243,2026-06-04,checking,Home Depot,home,-245.68
TXN01535,CUST0243,2026-06-06,savings,CVS Pharmacy,health,-58.44
TXN01533,CUST0243,2026-06-18,checking,AT&T,utilities,-248.92
TXN01540,CUST0243,2026-06-20,checking,CVS Pharmacy,health,-106.85
TXN01537,CUST0243,2026-06-24,checking,Target,shopping,-93.93
TXN01534,CUST0243,2026-06-25,checking,Home Depot,home,-183.81
TXN01550,CUST0244,2026-05-20,checking,Walmart,shopping,-140.12
TXN01543,CUST0244,2026-05-25,checking,Home Depot,home,-244.91
TXN01546,CUST0244,2026-05-27,checking,Netflix,entertainment,-77.48
TXN01542,CUST0244,2026-05-30,checking,Walmart,shopping,-81.59
TXN01548,CUST0244,2026-06-06,checking,Amazon,shopping,-173.52
TXN01549,CUST0244,2026-06-11,savings,Amazon,shopping,-205.71
TXN01545,CUST0244,2026-06-17,checking,Kroger,groceries,-196.49
TXN01544,CUST0244,2026-06-20,checking,Delta Airlines,travel,-17.21
TXN01547,CUST0244,2026-06-26,checking,Chipotle,dining,-14.47
TXN01557,CUST0245,2026-05-18,checking,Shell Gas,gas,-243.55
TXN01556,CUST0245,2026-05-26,checking,Uber,transport,-203.69
TXN01554,CUST0245,2026-06-01,checking,Target,shopping,-204.65
TXN01551,CUST0245,2026-06-10,checking,Netflix,entertainment,-23.39
TXN01559,CUST0245,2026-06-10,checking,Delta Airlines,travel,-60.74
TXN01552,CUST0245,2026-06-13,savings,Kroger,groceries,-103.14
TXN01553,CUST0245,2026-06-19,checking,Walmart,shopping,-61.3
TXN01555,CUST0245,2026-06-22,savings,Home Depot,home,-190.73
TXN01558,CUST0245,2026-06-24,checking,Starbucks,dining,-161.13
TXN01560,CUST0246,2026-05-21,checking,Kroger,groceries,-217.67
TXN01562,CUST0246,2026-05-21,checking,Home Depot,home,-55.28
TXN01561,CUST0246,2026-05-25,checking,Home Depot,home,-126.79
TXN01563,CUST0247,2026-05-17,checking,Delta Airlines,travel,-144.96
TXN01570,CUST0247,2026-05-19,checking,AT&T,utilities,-67.71
TXN01567,CUST0247,2026-05-26,checking,Target,shopping,-196.88
TXN01565,CUST0247,2026-05-27,savings,Uber,transport,-11.33
TXN01569,CUST0247,2026-05-31,checking,Target,shopping,-57.66
TXN01566,CUST0247,2026-06-10,checking,Home Depot,home,-193.39
TXN01568,CUST0247,2026-06-28,checking,Uber,transport,-124.38
TXN01564,CUST0247,2026-06-30,checking,Direct Deposit - Payroll,income,3173.05
TXN01571,CUST0248,2026-05-22,checking,CVS Pharmacy,health,-201.21
TXN01572,CUST0248,2026-05-30,checking,CVS Pharmacy,health,-74.13
TXN01574,CUST0248,2026-06-08,checking,Chipotle,dining,-27.6
TXN01573,CUST0248,2026-06-11,checking,Uber,transport,-227.33
TXN01575,CUST0248,2026-06-19,checking,Direct Deposit - Payroll,income,2355.2
TXN01576,CUST0249,2026-05-24,checking,Home Depot,home,-95.87
TXN01579,CUST0249,2026-05-26,checking,AT&T,utilities,-175.12
TXN01577,CUST0249,2026-05-29,savings,Amazon,shopping,-78.64
TXN01578,CUST0249,2026-06-12,checking,Chipotle,dining,-221.48
TXN01584,CUST0249,2026-06-17,savings,Delta Airlines,travel,-70.99
TXN01581,CUST0249,2026-06-18,checking,Netflix,entertainment,-82.97
TXN01582,CUST0249,2026-06-29,checking,AT&T,utilities,-224.95
TXN01580,CUST0249,2026-06-30,checking,Walmart,shopping,-237.59
TXN01583,CUST0249,2026-06-30,checking,Home Depot,home,-80.0
TXN01592,CUST0250,2026-05-27,checking,Netflix,entertainment,-62.6
TXN01585,CUST0250,2026-05-29,checking,Shell Gas,gas,-88.2
TXN01586,CUST0250,2026-06-02,checking,Amazon,shopping,-25.33
TXN01588,CUST0250,2026-06-14,checking,Walmart,shopping,-157.26
TXN01589,CUST0250,2026-06-22,checking,Delta Airlines,travel,-126.71
TXN01590,CUST0250,2026-06-24,savings,Netflix,entertainment,-153.65
TXN01587,CUST0250,2026-06-28,checking,Target,shopping,-133.38
TXN01591,CUST0250,2026-06-28,savings,Netflix,entertainment,-222.22
